m1,m2,x1_0,x2_0,v1_0,v2_0,t,x1_t,x2_t
5.43970390070348,8.574255464061615,"[-7.478056815236515, -7.454213903783648]","[-3.59635445347733, 0.83980207026549]","[0.06085314152960031, 0.7446108988355586]","[0.9731476678414008, 2.926534033256395]",8.87656140998802,"[-6.213864866954791, 0.7519549809043946]","[4.58251236009235, 25.804451378647954]"
5.810637603489162,8.480154026478585,"[-1.8401375470881973, -7.154376782282537]","[0.7919508662983858, -3.4090014253165135]","[0.5936706725410366, 2.228892866546845]","[-3.6148733499028474, 2.3580372862101058]",14.666285256229708,"[0.43241431274016007, 36.83427519265993]","[-47.81594037915043, 23.432472920309028]"
0.31448198523838045,1.4982334398383652,"[-8.117920162502173, 9.919511160104847]","[-6.221290157878315, 0.2005761203506129]","[-2.615236203396638, -1.3082263294493668]","[3.8014932223477373, 4.098286929801731]",21.761986411362948,"[-64.40229242837789, -18.830975494127028]","[76.3748592419029, 89.44639847105759]"
2.7559171963242357,0.5262452025694971,"[9.296103856906505, -1.2142127273832237]","[-1.2422286689840973, -6.940862103141823]","[1.368152827401742, 3.4138629798294726]","[0.35858326193263235, 4.928916065489421]",47.02683548532366,"[72.45357057247568, 159.46139952483475]","[21.813134681045344, 224.15688428986718]"
0.8202222608657497,2.8332801780012034,"[-5.6313119757109575, 9.795487846380773]","[-9.287911522721723, -1.9872985542770998]","[2.648110636733608, -4.303557435142333]","[3.96360548339913, -0.5477498570528025]",13.915479628882938,"[62.4300799227499, -46.2104846628385]","[36.83191966498898, -10.73277063154962]"
8.86148887430217,8.932328984597216,"[-8.811293628428587, 0.8449106920114282]","[4.621686975163669, 4.92535482834189]","[1.4531511170104485, 1.7000289439416418]","[4.7834893029760455, 2.369737078370129]",21.175227131129226,"[24.50628598221247, 37.52087256283897]","[103.38658263802199, 54.43298564224343]"
7.356286416184274,1.2893055826063367,"[-6.857898721887395, -4.32289314685735]","[-3.6055230444618624, -2.9628710559005134]","[-3.253805377414677, 1.996258878012541]","[-3.746079677538413, -2.8861649834276557]",35.01291296937206,"[-116.75726906270656, 62.329121801254885]","[-157.73656059269038, -85.5135995943543]"
9.543984372990172,3.5941245616546245,"[-6.414317548556879, -5.662389526414304]","[3.95601237911187, -1.5676405500642012]","[1.203962015618382, -3.185706138552172]","[0.4809474702028318, 2.1175617779063414]",11.45481720317789,"[7.7719548756009775, -41.678136998358326]","[8.415992920620637, 21.424828031974215]"
7.99319682232469,2.2379485189259265,"[5.957489573966752, -8.543017337768593]","[3.577716941440114, 9.674554413489783]","[4.9644218001364795, 1.9162782806675995]","[-4.091345059401641, -0.7734272215479088]",27.115601646482286,"[140.21162516708364, 43.70835806442844]","[-106.0788092103582, -12.334375448600493]"
0.827392899820503,5.660899349039397,"[-2.827969020214118, -1.9312860193412043]","[5.221175774032476, 7.214977355007225]","[-0.5545412048630123, 1.638936145001261]","[-3.96781726259242, -3.3421497550256762]",24.02638428919829,"[4.4392945204111625, 18.349055357099942]","[-93.12067502645874, -70.29353966212699]"
5.880048030962296,5.924505451261735,"[-9.496210101370512, 2.4692491952169426]","[1.9503933499452142, 4.0497562842061505]","[-2.525734808518828, 3.5457875596483728]","[-3.352815188124848, 2.2256143083437223]",12.727367688610718,"[-37.42431481906244, 44.10093064146073]","[-44.90831851141132, 35.84658808940123]"
9.282477274680803,7.6166975451149606,"[7.506721873847496, -7.046368266883252]","[1.7116496611687193, -5.187736878957954]","[-4.517986677680915, 0.6697754984704671]","[3.800744790175246, -1.0468092792758341]",1.490315831154662,"[1.5452739262376742, -3.9793984406837124]","[6.435391766611368, -9.26905326889312]"
7.37272923851812,0.7797618774674522,"[-2.6122226649020845, 9.889429222376869]","[1.9824705136289218, 6.412607938390362]","[-3.7255290276407074, -3.674963395794263]","[-0.917450450293221, -0.8375537753491704]",16.602807631575722,"[-63.830850248858084, -51.131667728545295]","[-19.25958074103242, -7.432749956707266]"
2.4432776098932654,9.630453582955095,"[1.9506942708980741, 9.999432325099523]","[-9.317316405740696, 8.330269109940435]","[2.467929015219198, -2.4960997928680237]","[-2.3724617499148017, -0.07802593914514855]",2.6947979462738667,"[8.44272143480274, 3.2700787981541186]","[-15.670398609747163, 8.120732826674404]"
5.643366149187307,3.7975445797871057,"[4.7414743712764, -3.0638472554017238]","[5.738452324851783, -2.078218054198646]","[-4.587207470072725, -4.901643092164592]","[1.009301203645034, 1.3552273357048534]",10.708534716594446,"[-42.049682405699684, -53.1042505895402]","[13.082422474089832, 8.794910665541646]"
5.363590383187762,9.778638013890038,"[-8.685067268821761, -7.739038632876349]","[-1.7593043347033728, 3.9300033694570082]","[2.640493700791872, -2.3971126241187726]","[-3.579721919090759, 4.0882225909128795]",24.647203501360874,"[56.31794844247746, -64.6884338834499]","[-89.94678211661943, 103.52345492014732]"
6.790732668607545,4.384618521805561,"[-3.9511894047347003, 3.530310481243969]","[-1.932866110355235, -7.531337659909337]","[4.304269192502739, 2.460835912490187]","[-3.6646320174115043, -4.92106711411004]",26.715436173074913,"[110.7739858483231, 68.33356789119114]","[-99.42429399718893, -137.54543075641175]"
0.18639990627733644,7.1667687629776955,"[-9.267279280382404, 1.0471833910837276]","[-4.0661975166800595, -2.706451184357153]","[-0.5890630727901218, 2.6094107974908276]","[3.481233347937918, -2.210723161025631]",10.08632274427491,"[-14.174123770378975, 26.451431696766793]","[31.019735820871066, -24.980717432655066]"
3.1739242152705742,5.458125233709699,"[9.190840132505262, -2.4745661267730323]","[8.99183993301363, 2.156698753440141]","[1.105578746760787, 3.21798992707855]","[-4.39974220154811, -2.090307859495524]",20.50943606160005,"[24.83225775444504, 66.60949480765338]","[-77.15445011955953, -42.50822110082886]"
0.34950139205982506,3.9410545518946596,"[-2.4915277170164014, -3.276010986960573]","[0.8307479846485144, 2.784866631811145]","[3.4678213676389795, 1.776101345656702]","[-1.4438765770391218, -3.6997311165500824]",24.97505240781527,"[70.32460625921188, 49.09512167870168]","[-34.006961670840575, -90.32671425921947]"
6.23574106510367,5.496993128968429,"[9.54349807862554, -8.147955602516472]","[0.33210500721168756, 3.635162217633038]","[2.557656536559703, 4.232517446682104]","[-1.9474841534924803, 3.7282029105472834]",17.68884412080814,"[53.81777096786615, 67.29107843420758]","[-33.018871268138554, 68.9353735497132]"
9.615041728273615,6.748776684374426,"[-7.312116459568405, -4.694697515245469]","[1.6595508384070854, -7.367159377345969]","[4.992764388825066, 3.7702411790980346]","[2.8064569406080917, 2.9048170365960067]",22.85059879654352,"[102.21205551556702, 63.55487888616575]","[72.29040831696648, 84.51577287282612]"
9.572590625236563,4.929907515756393,"[-0.15625158993548105, 2.886984257028571]","[3.400363589307416, -3.7912789793039288]","[0.400478361984816, -3.6654336753422934]","[2.1362782377218643, -2.5058792753187467]",49.15576734553849,"[43.68779619028997, -178.73045632068116]","[61.50180390149508, -124.17313687098161]"
6.804051300394518,6.444724673066167,"[-7.640571565257064, -4.269527433971598]","[-0.574956763026508, 4.987071127889553]","[-3.3654410947868776, -4.385299720755755]","[1.5160764301090337, -0.26710227326854596]",28.346668023822655,"[-101.6494345658458, -127.07370113267926]","[40.933070416125844, -4.172731506003515]"
3.9237408786226964,2.8167281910818858,"[9.825726863128345, -2.696961896392298]","[6.825359626986991, -5.1176492900526345]","[-0.41647068002714693, -1.6546256450496943]","[-2.2162723984991493, -4.494848659368945]",24.513504522051264,"[-3.696436766046083, -46.90323258616461]","[-42.888178773147025, -110.2237751288714]"
2.066076111234851,8.847132020092332,"[2.8271629124025353, 5.351134446436685]","[2.5539483635716245, -9.639055896174686]","[-4.063448626050228, -3.7238063864742554]","[3.1019080102909307, -2.06675048878157]",28.682068684314437,"[-111.40624973012515, -103.73396667377432]","[90.98253368387823, -68.38560538704738]"
4.942724024904049,1.4737746675607353,"[5.393608398961675, -8.195847922505639]","[-7.14448374917287, -1.5681280931922572]","[0.1600460395567822, -3.0268515967857956]","[3.9257027244729397, 3.2580662093167874]",11.064840837083969,"[7.090861781562309, -41.540014453645256]","[36.53973321028593, 33.98729123781526]"
5.988862040975943,4.439918751835963,"[-7.155027987708495, 5.5595571994493085]","[-8.053248489592645, 4.905901984333081]","[2.9850540634125515, 2.963343899438378]","[-4.442841416838279, 0.46352667824498006]",18.36128305802346,"[38.84149585878435, 55.50315431381948]","[-77.74208474525473, 19.442506038225524]"
4.437702201761858,8.974357415590712,"[-8.223824811646184, -8.1575136410199]","[9.704651850902433, -2.1700914550521517]","[-1.9650472733150668, -4.804588873190999]","[-3.9790577283535344, 3.187233236465053]",35.4659307402574,"[-76.58570681109578, -176.5679476326202]","[-132.07417386223992, 109.8846750022398]"
6.744546711426035,6.705742479753194,"[3.9851022317009015, 2.2549782277878485]","[7.677601536652745, 8.905674682807529]","[-1.4569010354269265, 0.9105399416062685]","[-3.0468883061217413, -2.178125334757388]",34.805460434728346,"[-78.4288856889741, -63.152325253388796]","[-66.48139935234812, 30.75596969364441]"
8.83398038766242,8.760832568067942,"[4.889623314745972, -0.6541619292744656]","[9.096466155554218, 1.3056091427545482]","[-4.791806988218839, -1.580299381301451]","[-0.6700328431196017, 1.3909981643331744]",4.353796197277315,"[-15.041038590269737, -7.020863853110322]","[5.2396098443729775, 6.843843892961557]"
8.64076138030804,7.0907000821709,"[-2.850333647686803, 0.4070614524790699]","[-5.041240301380365, -4.0101970665519415]","[1.2318156045249289, 4.336722052319097]","[3.5836562588327663, 1.1270593587178688]",25.320418693319123,"[29.14720392838766, 100.06638063532478]","[84.71447328066007, 36.89418390836355]"
2.9761111428931755,5.21967495517507,"[-8.720407638674306, -3.9136891292536298]","[-9.258394894050475, -6.462405323999572]","[3.138898899064099, 0.9063073377231685]","[2.6185725752413225, -0.21234621652627705]",46.0834452903771,"[120.59961206588402, 4.555824978425812]","[120.15589999082015, 2.7365304564562805]"
5.691290546909776,4.0149005833304825,"[8.632982758057373, 0.622119832192789]","[-8.626194985806183, 4.628786660475729]","[-2.172927946535379, -2.4930920343288343]","[0.7314388221063783, 3.861251579602955]",40.2025889957948,"[-79.65704489510271, -98.06125477405797]","[22.101678733546258, 157.67045605006362]"
7.396612448181117,6.085947722431325,"[-7.320768930067669, 7.567414245152669]","[6.779260150578988, 6.139937657102422]","[0.3460403721999832, -3.9013188127363065]","[-4.750794907551422, -2.709639545795568]",48.80271940667432,"[5.022837154475235, -125.13398978895117]","[-219.54973081811906, -196.21624271254768]"
5.0396047501235985,2.8543072421648295,"[7.019715700843548, 2.936419721763258]","[-8.428254673672061, -0.38777377736703933]","[3.3834003035052866, -2.4598618653044957]","[0.3118737007544494, -4.395198692036302]",15.673389150907022,"[59.611016616680004, -35.765440335082516]","[-2.7667119002868477, -69.0150267801273]"
6.365896063347994,8.740959942639527,"[7.4250842187299, 8.726572271384686]","[4.343081831342538, 9.047893458388579]","[0.4710557167179621, 3.863066318219774]","[-2.6982835568120156, 1.8355322001122323]",48.61763193780868,"[-11.94623804896315, 183.86911247298772]","[-96.05439746036869, 107.51490731424269]"
0.7088902644993034,9.121818394757538,"[8.03259781728476, 2.9068108180689514]","[0.85734243083248, -7.578175348404839]","[4.143979967909134, -4.37317270387866]","[-1.4412970007679302, 3.7513879107315304]",25.399507232232413,"[110.3388394796049, -108.40222057510879]","[-35.52172842029468, 87.7233052025149]"
4.4905514348082205,3.234686559379503,"[-5.112653323326038, 9.93979299597968]","[-6.404072118812991, 6.7809719847872145]","[-1.8168523416082638, 0.31064508275987723]","[-3.488822769199257, -3.5510822814114684]",47.80631436511353,"[-96.10099790462601, 14.974483832385847]","[-167.45651356847299, -149.35598185301671]"
6.073281163069707,5.978685276282861,"[2.094950765039126, -5.835675191604414]","[2.4295377927179924, 6.331998758101729]","[-3.7479339981565376, -4.983738691812107]","[-0.41685262993272865, 3.0674533580711785]",19.0745129151023,"[-69.23511055226146, -100.02588949544831]","[-5.684208040635003, 63.95620401698706]"
1.0682592627262069,2.6705241105150037,"[1.966154168290684, -6.11774445044883]","[6.206519729842061, 6.338000012913181]","[-4.370360566304087, -2.9129818247080297]","[-4.357935665496969, 4.575656552433703]",23.209793811150263,"[-99.3710605602318, -73.22322954445244]","[-94.97945148688288, 112.33634680381165]"
5.028726050772739,9.818053718528862,"[3.416347092960198, 9.983758725448727]","[6.7379585638518655, -2.283907556797775]","[-2.371802392002623, 1.9857761215171017]","[-0.569243249810798, 2.0277157884220856]",15.503616982230277,"[-30.56264205158427, 37.254130533137214]","[-3.5176798691498474, 30.95406199427778]"
6.5467814340184685,3.532379240577729,"[8.581246959404279, -2.778570366579305]","[6.912887874521665, 5.270226238460605]","[0.6948654374495886, 1.5994166596057626]","[-3.2204082547339095, 2.9514218272429504]",22.58579444171989,"[22.94065456076143, 35.11062555819268]","[-63.34894366920663, 68.65906163948006]"
5.8869478882091055,6.532831378566319,"[6.996018023381666, -0.38896475858432744]","[2.1215605347157833, -6.475561288583465]","[-1.3540591457797468, -1.41069254551884]","[4.719427786733334, 1.5199777011017988]",26.01140543188892,"[-19.172447973980937, -47.734339470031614]","[116.72299256324382, 42.65941057136608]"
9.357316318656142,0.23142373186299797,"[-4.944729896868747, -4.545622330485859]","[-2.896898089369204, 4.565599267408979]","[3.602482438372011, -1.4921003679533094]","[-1.9986859017994343, -1.7581317160066368]",39.60227921497302,"[137.56096368658808, -63.423063864263995]","[-75.54679549041172, -73.67821287078415]"
9.727607224138586,3.560410111471749,"[-4.992460600585327, 7.572891181172128]","[3.3325410984182433, 1.4616313151572022]","[4.488438921029623, -3.6881845135536615]","[-3.8223205266352602, -0.20455919291670277]",14.554791023764169,"[58.35172214960614, -49.95499665878181]","[-46.87963710944287, 8.995294778200922]"
5.432407460864885,9.507260985536702,"[3.305475586290619, -7.943181505059986]","[3.811094302548767, 5.023924367628403]","[2.59482114038546, -0.5869144202113077]","[1.6506822641525485, -1.2915407354478194]",40.22185629555664,"[69.37512192460028, -40.704424986666]","[92.08841021558378, -41.69342525446666]"
3.422919381409402,2.0079435601306055,"[4.8788022296256734, -5.235712359958578]","[-9.39151954297727, -1.5480977830982603]","[-3.5528666027904796, -4.582741342846839]","[-4.0665012544094115, 4.1300621281420895]",31.767191055600094,"[-108.35346511450012, -150.43016168724793]","[-137.94606997276955, 128.99373340836266]"
9.900563161013546,3.242086112331537,"[1.7291289618125294, 9.194117571662105]","[0.2611468161261694, 2.1925790036988637]","[-0.48106881187576533, 2.7112096081860004]","[0.9875588357944478, -4.886537549212621]",21.011697278956184,"[-8.409577146580684, 65.06400687382741]","[21.104982681288167, -97.1311996279158]"
1.7112393052303798,2.946657583291486,"[-8.808721880940745, 8.180924393171189]","[-5.974486109883992, -1.6561410557386012]","[-2.478251006452199, 2.6982918796530244]","[1.4824099671069577, -3.425115061894232]",34.36891114380676,"[-93.50355868337215, 99.81901671152563]","[44.69560352903258, -118.73523210961855]"
9.524441498285318,1.454062897586746,"[-9.069335693512402, 8.610777477416306]","[-7.0266421999216755, 5.638314050804805]","[1.885407389311852, 4.770241571210391]","[-3.911725579610695, 3.8447480482507075]",24.92346635986363,"[36.579357115731426, 124.58309959388035]","[-95.728722769216, 120.58047165164203]"
3.0051605745497385,5.754201706637149,"[-6.462509273520498, 6.952121873783941]","[-2.1499702477832443, 3.6556032389477053]","[3.7110956849667645, -1.290567524818428]","[-0.13938303180374767, 3.1204715668308296]",12.401590547716783,"[50.75744098475053, 8.415712349708055]","[-9.725949250572477, 33.23130831035714]"
9.701248547186054,5.92038203019941,"[-0.6523601354486619, 0.5902958333796686]","[6.879252412956216, 7.283181267137628]","[4.765453097776355, -4.382318878105008]","[-2.0895859436778794, 4.44992358471022]",38.82536582516146,"[184.71047361132432, -166.946308256262]","[-74.81070654405579, 175.7787071641573]"
0.8646981799170886,9.846072941724064,"[3.0037855124087915, 6.560408312232365]","[1.647926591352638, -7.045665439611179]","[-4.195900222554543, -0.8705539780575666]","[3.941400665063968, -1.6558222185396474]",40.47401329233035,"[-164.1496166519674, -32.38008155452418]","[160.937612325997, -73.73799736247285]"
9.388884037634682,5.50235871186159,"[8.757533114770862, -3.939043985947281]","[-9.488503296143042, -2.129044007493686]","[-3.877266056118396, -1.5476214231156815]","[-3.955588053592649, -0.549877378603151]",14.629121093841253,"[-49.44408228821175, -26.072701246472825]","[-64.82884039688564, -11.037840861902495]"
6.2414592480537,7.759555765027988,"[-3.0464556815509614, 2.430820740517369]","[-0.316815312224497, 3.0056809393673056]","[2.74272735238506, 4.968972986954546]","[4.699917040531785, -0.6492878470360459]",15.42446381496934,"[47.43927948630089, 74.35520726186692]","[65.59672629602598, -3.2131839090632752]"
6.9874479867149315,2.2252354053886547,"[4.972697841471563, -3.2071702860233]","[3.565623286794203, -3.4497468311400104]","[-2.4529925353121005, -0.5444887218464523]","[-1.7611462423279156, 4.993776666665648]",47.16890261604613,"[-125.4496792389782, -9.57407818219379]","[-33.291660501222125, 171.4470791845543]"
4.5854587210566855,7.916638142049396,"[2.6157173256411106, 9.47861424224157]","[2.3184236768508555, 2.6806147132132274]","[-2.363299303923964, 2.158330066121028]","[0.9220322902551477, 0.04000688453336476]",38.14004238763999,"[-82.28125924883577, 80.95879485726142]","[34.450043629326196, 10.484401740553768]"
0.582096746823485,3.267295888313252,"[-2.270889287848467, -2.286940574134313]","[1.464255893959427, -5.058183289061107]","[0.10342638497900758, 0.24552130694547358]","[4.161685381003974, -0.7658628319796179]",10.405516634083789,"[0.014595348335430969, -0.35985186700369487]","[44.55329882170976, -12.915553851558649]"
1.736038154598868,4.2916439219601425,"[-5.583787919591126, 8.009479931196289]","[9.621943315449457, 7.631169439177079]","[-1.4105098862567922, 0.6326986790824538]","[-3.753436622819568, 4.9311316790382484]",16.16244049991589,"[-27.433225837532596, 19.24599739285428]","[-51.426170807144125, 86.92150312764296]"
8.93838638810887,5.534248041979205,"[4.552201805141982, -9.439046257484234]","[6.657494254289421, 1.4924744520441848]","[-4.404035415016364, 1.6460564141752148]","[0.08335731434588656, -3.8874776621766474]",13.155273743633998,"[-51.67294877661315, 12.887553747780025]","[4.990411990343273, -50.73415611807236]"
8.332679303413983,3.869869185089579,"[-5.744491273117904, 6.330834660740237]","[0.5339257855725137, 6.415867477952947]","[1.1185980826466402, -2.0864762735071607]","[0.8527292651265181, 1.1396183552728898]",23.256742593653794,"[24.361389915447994, -37.958549086158186]","[11.556951391662459, 23.800236725735743]"
3.0920961459402205,8.662911032038402,"[6.7825977261103105, -8.527687521890408]","[4.753999653342955, 6.237921364818433]","[3.1561503788442202, -4.0734756065057685]","[-3.2315618037340013, 4.57152257841598]",15.819183826067592,"[56.476690059579084, -72.31042456220831]","[-46.28327959419868, 78.32141296577356]"
5.973781839906578,1.2807721423369864,"[1.7219310415746865, -6.978934103409138]","[0.8361248720605641, 3.4316992873719627]","[-4.6534702684857745, -3.096670167074611]","[-4.263408702109679, 2.4523277789228173]",38.58713363724562,"[-177.8541084737301, -125.73723892703077]","[-163.6208107821402, 94.639641874892]"
7.831361055309228,7.615204130434491,"[-1.2579434586487555, -6.683274312209937]","[6.761166521178733, 9.969497973100353]","[-2.5786166190893423, -1.9113312274446201]","[-2.353366156553464, 2.4820369201219243]",24.117852508524155,"[-62.98125040965956, -51.28719347807433]","[-50.47762646394731, 68.29522607894762]"
3.830705018052464,0.223769263858949,"[1.8861658010562632, -8.52448637718263]","[-8.072067195629922, 9.241988912738002]","[0.13720527156051432, 0.10716899348250575]","[-1.8871534813409507, 1.7162467144829616]",29.533878477330646,"[5.893316137841424, -5.298438243859157]","[-63.03575846200748, 58.88631441446789]"
7.748630983687513,7.42445914783746,"[2.556438955185161, 2.014783238174058]","[-2.401508587190393, 1.2266019621741755]","[2.169156282011758, -4.751734482015502]","[-3.2993119166177296, -1.9761785539369314]",44.62572630300148,"[88.55379675095139, -208.4090632846809]","[-138.36120240613778, -88.65854212034196]"
1.2539538031953947,9.848443355016562,"[3.4623512050357252, 2.7522068022595025]","[1.1270408091071893, 4.474538850600954]","[1.3376902145275444, 0.5985385785091619]","[-2.3340492685463876, 3.9863685445967487]",5.297607812815998,"[8.356287255274843, 7.7004945337340125]","[-10.958661057282042, 25.366440119788066]"
0.13704819604270518,1.045143390864415,"[-2.9583445114809503, 9.00973841800489]","[-6.3298394769771305, -0.23968720947676658]","[4.57620217057109, -2.5113262989570986]","[0.9766506201993366, 2.4253757355882763]",33.862676010885075,"[150.8945401175596, -76.25173504854183]","[26.887660002916178, 81.91903703162994]"
5.726937536678786,9.854175126874148,"[9.680052684014797, -3.2657261034216916]","[-7.317733597956071, 9.658490413733634]","[-4.235299271398945, -2.72947245527234]","[-1.9544358816591112, 3.557784487019198]",29.781504449155666,"[-117.23508739722448, -82.70786075253538]","[-65.06955867497646, 114.54202440861152]"
2.818420325359385,1.8398586069964402,"[7.166806224005821, -5.885740886099857]","[1.86541145251236, 0.11650860628673598]","[-2.888322795716328, 2.8036880627859704]","[0.6953531237333719, -2.292122611322224]",26.65438122289271,"[-82.20715034700667, 57.10001410054414]","[39.375631714295956, -42.9870955745029]"
3.958377013686102,0.6605356501299429,"[3.42007097152816, 8.250215434421037]","[-6.670793187693908, 5.432095204522046]","[3.8684749704050514, 1.152094860702375]","[0.9929369729630286, 2.0172199241747366]",45.86753217404706,"[180.03657266970015, 61.06796144123833]","[43.792155023031455, 98.11281707797545]"
3.0292064812239805,9.450377197071141,"[4.321613335757888, 4.9439910317470055]","[1.7914589954313715, 8.45453669395216]","[3.1536300004182376, 4.852748648113726]","[2.794976317431267, 1.680831415936364]",18.541782984446492,"[33.992238367653016, 76.0699648045303]","[62.84785936624364, 45.66313803651967]"
1.4952456102052374,3.537888162797031,"[7.429652398076335, -9.908169605648187]","[-2.3593745062010267, 2.8957923632455724]","[0.46055288610383727, -2.6414790707403144]","[0.7248167183666387, 0.005968039360098487]",16.24713496024693,"[14.595830708415983, -52.1343788039585]","[9.55057976365568, 2.7010268171974086]"
7.955713698161474,5.285045584374035,"[-7.018568276414355, 9.720990446123295]","[6.585229724120364, -4.996980124298402]","[-4.046355468964974, -3.6185199308344087]","[-4.614638346442091, -3.903666528080658]",37.15998103008669,"[-158.4804761030637, -137.45951648331177]","[-163.23966575474498, -130.91487124078003]"
0.24091464031142767,9.067285705079597,"[8.285831904753927, 4.758311521041879]","[1.761593898509041, 2.5243971870489723]","[3.8394530473487194, 1.2775816824956259]","[-4.037364420072306, -0.4919952147640423]",36.427234150116874,"[142.8852184029543, 49.78986627132192]","[-145.16863509484438, -15.357581592013222]"
5.777902246509564,3.014161343459642,"[-8.528931710575646, 8.693624086039794]","[6.701172581191635, 5.6420743397223845]","[-2.3933012477258417, 1.9828053044211718]","[-0.5455619066478503, -0.15259574827303268]",48.54307823573759,"[-122.2908919823799, 103.73085393688504]","[-24.413835469615, 0.5622124287449215]"
8.219407567538804,6.928684898980119,"[-0.6198010983776392, 9.89356479535045]","[-8.665754554612848, -1.3381860183742553]","[-0.0486640775972047, -4.762746935011312]","[-0.5190538087980361, 0.697583577117924]",44.56650296050848,"[-13.561252064519778, -199.80839153713302]","[-19.01869929384191, 26.717316545658026]"
6.204728937140293,5.3190213355081015,"[-7.521871278830956, 6.127711656145017]","[8.476410476269862, 2.4208757206511766]","[2.4489850646781495, 1.946881306332263]","[-4.568756612316599, 1.2089217638548764]",30.954803815735797,"[68.03390694943779, 57.21753089202227]","[-132.65450553168193, 50.54619996179048]"
0.8848177623495465,2.2672851529264824,"[-4.095736868256519, 5.216167242288716]","[-4.986690763585, -9.356010634281144]","[-0.43136147532391433, 1.0041953801484897]","[0.9620863687027805, -4.162803562017623]",48.93600805270002,"[-25.108552511457773, 53.149225174888386]","[42.05639677122011, -212.59547245924534]"
9.325432044012002,5.866765841026482,"[5.693303540634336, -1.0887792047650038]","[4.377089095413428, -8.377932801416668]","[-2.665809487692342, -4.652500131981652]","[0.46632579853085776, -1.072233013163543]",47.0814272304651,"[-92.23346373075262, -229.50948696270945]","[-17.512335328564095, -43.959314069909205]"
4.490103226414031,3.673536322679181,"[1.9659083782263487, -4.549984229839666]","[6.670571659959929, -7.39234686792098]","[1.4189617957624856, 2.4432803342907423]","[0.6091972334075919, -0.698188099048406]",19.266378349854925,"[31.155140612210037, 38.71029987874139]","[16.14517670010101, -16.183483169915057]"
8.444926494069684,3.6332009431845456,"[8.135828778663424, -6.89605148628776]","[3.4633541654655016, -9.244854120209055]","[-2.0367423381006757, 1.2156555649033667]","[4.43431643078417, -4.625540219023306]",25.70899527265473,"[-44.759694485264646, 20.87071262356004]","[118.7038905692155, -120.05886315334145]"
7.566079926713585,1.6264664051118076,"[-3.472290051720228, 0.1950924359708761]","[-9.233660185517426, -7.000296279561907]","[-0.5808875287871018, -3.7584789259280638]","[-0.9549751876917876, 2.5065906949249683]",10.633403159389475,"[-10.343956621921658, -39.64575582725498]","[-16.155932868290947, 19.073796093942672]"
2.864015341956361,0.7073613805802598,"[3.7452167693304403, -9.945890230954577]","[-2.170752408456993, -8.195774738187605]","[-3.0804875922899013, -0.31146702663316894]","[-4.543159388964824, 0.6099771799907883]",16.098196547755173,"[-46.495600200762574, -14.695554751738747]","[-72.67354420857893, 0.5532649463553954]"
2.260704038324354,5.963214219461473,"[-1.0904340432281412, 3.456897041671459]","[-0.5817905822149942, -1.134499820610003]","[-3.3160665660280078, 3.6899094582232532]","[2.4128363255316074, -4.684497007282421]",35.78005883873998,"[-118.22258445346533, 131.26259618285445]","[85.17456328515591, -167.1464390707726]"
1.9298414838966267,3.776247970996729,"[-2.4275836896223035, 6.936908496725316]","[-5.668662735025912, 7.447052397809145]","[-3.381191263797154, 4.518960143482367]","[-2.4253805106018, -1.3614627144287406]",7.167770730375755,"[-28.24382831549035, 37.960690090240455]","[-22.24545186501383, -1.6129531755204407]"
2.8674700834075972,9.393121884239081,"[-8.868084644670606, 4.977927701423557]","[6.587270108934867, -7.75993682408636]","[-3.978182952879723, -1.7665907606179045]","[1.5656919283444939, -2.875079753714893]",10.60050394077411,"[-50.61581265893886, -14.002592576280268]","[23.055258023761432, -38.15976248063407]"
9.115799525302968,1.9399600758309534,"[-2.201003598325757, 1.5660554225152374]","[2.483256470223072, 6.993867076201386]","[-0.5750413225543856, 1.0616499435430686]","[-2.6937005714260733, 0.5807966775047859]",8.130206311441425,"[-8.046676847774393, 12.0438712930389]","[-13.917096652333603, 3.0397804728372937]"
2.6586674463996203,5.497149364126212,"[-4.082192763945594, 6.408063732998208]","[-0.11672671074022034, -5.096792541095931]","[-1.6027356181535768, 4.0506187457063625]","[3.882341008606307, 0.6316407949782139]",22.107486994647616,"[-38.760693695727504, 94.88770974861178]","[85.34742982962078, 9.384386163011692]"
8.147554058737322,2.0430494132787604,"[1.3137423378723145, 0.5623049643702664]","[-1.1476324449600668, 4.386382871778814]","[1.9518220803809525, -0.11033361633521555]","[2.760698610722855, -4.242957529975472]",28.405252546420883,"[44.77379335228144, -12.536270951485747]","[125.05397300793598, -76.39800427442026]"
3.950111429778203,2.1744482040559507,"[3.7527912013168514, -5.382956462001021]","[-1.7204841013567425, -4.980648722986254]","[3.393739183173027, 3.6185659709405034]","[-4.70970782048004, -0.7024459332942499]",42.015655869279634,"[144.58577944831998, 146.30536555831827]","[-196.4098297684609, -33.862014442501945]"
0.20138700877231314,3.633771249937232,"[-4.142044708933392, -9.749033654300083]","[2.3424446249587447, 4.896938842282854]","[1.741699660919414, -0.12215143703526365]","[3.613466387628595, -3.8295918969018516]",14.255588924452917,"[21.90803002334618, -11.11904626994511]","[53.78686040566693, -49.71672833736208]"
4.4915867614733145,1.2886014802693975,"[6.972285653293341, -1.1500563045458652]","[-5.712166825421512, 7.495397363130195]","[-0.004845317692136142, -4.0058803525491635]","[-3.7829941301939085, 2.078409617840519]",1.944169195924283,"[6.957604119226958, -8.933989769542224]","[-13.048608134903123, 11.521622311213337]"
